fact_id,layer,subject,subject_type,relation,object,object_type,semantic_type,source_id,confidence,may_drive_hard_mask,derivation_rule_id,evidence_scope
fact_f2e4aa9703199fce8a46,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:8,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_fe888c427bd8e1a3f407,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:290,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_1a53f3b0cb46e415b7b7,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:290,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_6f5ad4cceef9be78f1db,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,NOZZLE_TEMPERATURE_MIN_C,value:nozzle_temperature_min_c:280,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_b0bafabb274126b3c15a,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,NOZZLE_TEMPERATURE_MAX_C,value:nozzle_temperature_max_c:320,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_36c852d8152546bf474d,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,COOL_PLATE_TEMPERATURE_C,value:cool_plate_temperature_c:0,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_a7e5736c856a1241a268,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,ENGINEERING_PLATE_TEMPERATURE_C,value:engineering_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_7574b3df7dcb8f4e36c9,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_3e8d4b07cf861d3fb636,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_bbf86349fdcfada9eb00,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,VITRIFICATION_TEMPERATURE_C,value:vitrification_temperature_c:210,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_620ed1ec778ae1fe625f,representation,profile:bbl:filament:fdm_filament_ppa:bbc83dce,profile,REQUIRED_NOZZLE_HRC,value:required_nozzle_hrc:40,numeric_value,configuration_parameter,bambu_profile_bbc83dced948a5822594,1.0,False,,slicer_configuration_not_physical_validation
fact_3a7c52566fabc8fa58cd,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,MATERIAL_FAMILY,material_family:pps,material_family,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_14be434e51a3de609a27,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,FILAMENT_DENSITY_G_CM3,value:filament_density_g_cm3:1.36,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_5431ea13baf6214208ef,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:4,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_a1a93df40a3da561d67f,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:320,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_7801d2fe442ac5c329c6,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:320,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_1ed6e85368d27f73820d,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,NOZZLE_TEMPERATURE_MIN_C,value:nozzle_temperature_min_c:300,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_ad5ceab4ec8a09f8a69b,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,NOZZLE_TEMPERATURE_MAX_C,value:nozzle_temperature_max_c:340,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_366b5c127dd4c15c9555,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,COOL_PLATE_TEMPERATURE_C,value:cool_plate_temperature_c:0,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_1620bee56010f07e9fe4,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,ENGINEERING_PLATE_TEMPERATURE_C,value:engineering_plate_temperature_c:110,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_d9557793bddf19529ce7,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:110,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_d7f88c475c3db87c0406,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:110,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_7766f087ca8621e3ea97,representation,profile:bbl:filament:fdm_filament_pps:b1ba8939,profile,VITRIFICATION_TEMPERATURE_C,value:vitrification_temperature_c:125,numeric_value,configuration_parameter,bambu_profile_b1ba893977d9e8e35cac,1.0,False,,slicer_configuration_not_physical_validation
fact_556b44ee7a5a76c5723a,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,MATERIAL_FAMILY,material_family:pva,material_family,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_a9a0cee946bf421b3783,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,FILAMENT_DENSITY_G_CM3,value:filament_density_g_cm3:1.24,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_0021602c6a401471c24a,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,FILAMENT_COST,value:filament_cost:20,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_163e40f9f660aee812c2,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:15,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_78c0d135073cec80bedb,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:220,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_7e936a699076c5ef08f8,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:220,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_8eafd25deb4e061ea1d7,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,COOL_PLATE_TEMPERATURE_C,value:cool_plate_temperature_c:45,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_9b60a720b9645c526b9a,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,ENGINEERING_PLATE_TEMPERATURE_C,value:engineering_plate_temperature_c:0,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_3ba5857d55d73db0ff02,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:55,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_e63b727edab6cc737e57,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:55,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_5edcfbb0d9aa578d0e6e,representation,profile:bbl:filament:fdm_filament_pva:7a307c14,profile,VITRIFICATION_TEMPERATURE_C,value:vitrification_temperature_c:45,numeric_value,configuration_parameter,bambu_profile_7a307c1479875144c5df,1.0,False,,slicer_configuration_not_physical_validation
fact_be89484c70920650c6a0,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,MATERIAL_FAMILY,material_family:tpu,material_family,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_887935e061b003bfd2ed,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,FILAMENT_DENSITY_G_CM3,value:filament_density_g_cm3:1.24,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_8f8d6ed882d4742101fb,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,FILAMENT_COST,value:filament_cost:20,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_94663d5f301f02573628,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:15,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_be122ba2f77a2022ab8b,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:240,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_e989c5c2d045be3b3ea8,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:240,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_328f8333c21c34c54f10,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,NOZZLE_TEMPERATURE_MIN_C,value:nozzle_temperature_min_c:200,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_3323d87cb47e68b31536,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,NOZZLE_TEMPERATURE_MAX_C,value:nozzle_temperature_max_c:250,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_bf40b2b95fd7a4834bff,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,COOL_PLATE_TEMPERATURE_C,value:cool_plate_temperature_c:30,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_faf54bb69fec6f91afb9,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,ENGINEERING_PLATE_TEMPERATURE_C,value:engineering_plate_temperature_c:30,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_8ed91ab89f1308fe9a47,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:35,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_23b8e57d2e91ab2405d5,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:35,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_ab20b5aa09c3964d5d67,representation,profile:bbl:filament:fdm_filament_tpu:33245bd0,profile,VITRIFICATION_TEMPERATURE_C,value:vitrification_temperature_c:30,numeric_value,configuration_parameter,bambu_profile_33245bd000a502245473,1.0,False,,slicer_configuration_not_physical_validation
fact_1101e33667f7e5b73deb,representation,profile:bbl:filament:generic_abs_0_2_nozzle:ccdd12a4,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:2,numeric_value,configuration_parameter,bambu_profile_ccdd12a4a52ea8acf987,1.0,False,,slicer_configuration_not_physical_validation
fact_5fbde7b903ad90e4fdbe,representation,profile:bbl:filament:generic_abs_base:9a53b882,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:16,numeric_value,configuration_parameter,bambu_profile_9a53b882dedddfa0ede7,1.0,False,,slicer_configuration_not_physical_validation
fact_e75b0a3c17e2d68d17a4,representation,profile:bbl:filament:generic_abs_bbl_a1_0_2_nozzle:33b34cb8,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:2,numeric_value,configuration_parameter,bambu_profile_33b34cb8742f39fdad81,1.0,False,,slicer_configuration_not_physical_validation
fact_e6e7428cd8b4b13248c9,representation,profile:bbl:filament:generic_abs_bbl_a1_0_2_nozzle:33b34cb8,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_33b34cb8742f39fdad81,1.0,False,,slicer_configuration_not_physical_validation
fact_ecd18ee3e6547341fe79,representation,profile:bbl:filament:generic_abs_bbl_a1_0_2_nozzle:33b34cb8,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_33b34cb8742f39fdad81,1.0,False,,slicer_configuration_not_physical_validation
fact_88917c1bfd625b8157e0,representation,profile:bbl:filament:generic_abs_bbl_a1:26f5ccd0,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:15,numeric_value,configuration_parameter,bambu_profile_26f5ccd0f3312f88b01b,1.0,False,,slicer_configuration_not_physical_validation
fact_bc12a35b38816e48c5d3,representation,profile:bbl:filament:generic_abs_bbl_a1:26f5ccd0,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_26f5ccd0f3312f88b01b,1.0,False,,slicer_configuration_not_physical_validation
fact_6c3651b47902e530e5c9,representation,profile:bbl:filament:generic_abs_bbl_a1:26f5ccd0,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:100,numeric_value,configuration_parameter,bambu_profile_26f5ccd0f3312f88b01b,1.0,False,,slicer_configuration_not_physical_validation
fact_59a42fb4015abc22854c,representation,profile:bbl:filament:generic_abs_bbl_h2c_0_2_nozzle:f7c3f746,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:2,numeric_value,configuration_parameter,bambu_profile_f7c3f7464ef8618f4185,1.0,False,,slicer_configuration_not_physical_validation
fact_dc82f868dd5283d30892,representation,profile:bbl:filament:generic_abs_bbl_h2c_0_2_nozzle:f7c3f746,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:270,numeric_value,configuration_parameter,bambu_profile_f7c3f7464ef8618f4185,1.0,False,,slicer_configuration_not_physical_validation
fact_a0bda4c1efb52b8f2297,representation,profile:bbl:filament:generic_abs_bbl_h2c_0_2_nozzle:f7c3f746,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:260,numeric_value,configuration_parameter,bambu_profile_f7c3f7464ef8618f4185,1.0,False,,slicer_configuration_not_physical_validation
fact_edbf2812982edd84b74c,representation,profile:bbl:filament:generic_abs_bbl_h2c_0_4_nozzle:fb72b050,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:15,numeric_value,configuration_parameter,bambu_profile_fb72b0504adbcbf196f8,1.0,False,,slicer_configuration_not_physical_validation
fact_359061746437f68eb026,representation,profile:bbl:filament:generic_abs_bbl_h2c_0_4_nozzle:fb72b050,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:270,numeric_value,configuration_parameter,bambu_profile_fb72b0504adbcbf196f8,1.0,False,,slicer_configuration_not_physical_validation
fact_ba5970f7afcdd1dc29e6,representation,profile:bbl:filament:generic_abs_bbl_h2c_0_4_nozzle:fb72b050,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:260,numeric_value,configuration_parameter,bambu_profile_fb72b0504adbcbf196f8,1.0,False,,slicer_configuration_not_physical_validation
fact_99638f5b6bcc856d291d,representation,profile:bbl:filament:generic_abs_bbl_h2c:5a714ad4,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:15,numeric_value,configuration_parameter,bambu_profile_5a714ad41553d52d4533,1.0,False,,slicer_configuration_not_physical_validation
