source_id,publisher,source_type,url,retrieved_date,source_quality,sha256,software_version
bambu_profile_32688358355032c6eb46,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,32688358355032c6eb46b4e6a69fcc2aceb5505f24241ace25b19a6297573f33,02.08.02.61
bambu_profile_fc82a26325c3a1df922c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fc82a26325c3a1df922cbd78fa6b0752eaf272b03d5ae758002814f4c6a6f63d,02.08.02.61
bambu_profile_0cad7d0445faf80102c8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0cad7d0445faf80102c88b4a4cffcb00f636854086193c6d7fc88b970a784306,02.08.02.61
bambu_profile_820125f727597dc5d4e8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,820125f727597dc5d4e8e0f55eb7135c85be107dd4e83381c3452b7a4d842026,02.08.02.61
bambu_profile_737742160e4cac142366,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,737742160e4cac14236634d32eb9b2295d4b429fe9be78f6c5fa07854a6d654f,02.08.02.61
bambu_profile_baf3fb1bdbb4640cde20,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,baf3fb1bdbb4640cde20c7fb2e387f3de84344d38b09fe92ff6947488dc2e116,02.08.02.61
bambu_profile_406c99f1dccf90d1d750,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,406c99f1dccf90d1d7504aba7d039633b6673d8659cf262730cd5271983b4c45,02.08.02.61
bambu_profile_7ba0cb053864480f7ecd,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7ba0cb053864480f7ecd2faec31994cecead8e78ebd4ec7ce735bdcb3f54366f,02.08.02.61
bambu_profile_75bc34b8459679d27a0e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,75bc34b8459679d27a0edfdb2fddeb757ea3a7a072ea505e56cb6e891fe27a2a,02.08.02.61
bambu_profile_97781df3f002800716c3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,97781df3f002800716c38a77b3be7c9d255fe1ae6cf3276d3e802efa74653555,02.08.02.61
bambu_profile_a07c3555988207d212cc,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a07c3555988207d212cc4cbdbad09048b51733bdf5a9e0b1f9941a8b418d747e,02.08.02.61
bambu_profile_1aafa1d60933807f9e4f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1aafa1d60933807f9e4f76ecf43e1206fa4ca9799798889f75e5f6c5715e7caa,02.08.02.61
bambu_profile_fcda6d57be7ceb9de696,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fcda6d57be7ceb9de696cda60f2430419bed4e892f7421c14d1800bcab438ff2,02.08.02.61
bambu_profile_76a98d1e898ae9984016,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,76a98d1e898ae998401696d74deb0c1d0ca7e81db7bc8549e4881b3c6e28ef02,02.08.02.61
bambu_profile_d7188fe95f5ed23a90aa,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d7188fe95f5ed23a90aa831043d17179f44b5bebf4f9c3c2cf7a96fc4dfc0d1a,02.08.02.61
bambu_profile_cf34c0ef1234214489c0,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,cf34c0ef1234214489c02575c9f26a8c68b314c252a16601799d5e0797be3cca,02.08.02.61
bambu_profile_0bef875ccbf7ca02dd06,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0bef875ccbf7ca02dd060e9cabdd117462e3a95411fc31defa30e5b4e5e3449c,02.08.02.61
bambu_profile_a5491db70a2bf4d1158d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a5491db70a2bf4d1158d06d920fb134c437e6bef0f4b67620f870b54056ce014,02.08.02.61
bambu_profile_ba1fba9c3cdfdd4a0779,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ba1fba9c3cdfdd4a07797890af0bb1ce76f93b40fc851ccf80c6fa8fc8c2e784,02.08.02.61
bambu_profile_db6e2705a3ff0e605b80,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,db6e2705a3ff0e605b80b63f88ef71f2c5197a8e16bdd9503eeaa6c4f78353db,02.08.02.61
bambu_profile_c3efa057cce8d97ccfe4,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c3efa057cce8d97ccfe43f868dec5e2a96f667932549166d11a2f90f019ca21d,02.08.02.61
bambu_profile_c5d51e520c8fd643e771,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c5d51e520c8fd643e7715869fd37b14afcdede4ab6c355976a270d98a66d9879,02.08.02.61
bambu_profile_27f3caf8f0561e43343b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,27f3caf8f0561e43343b6102f02d620796b562d40cee5edf90b8dbf6e3df53d8,02.08.02.61
bambu_profile_6272c2d25761b5730a15,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6272c2d25761b5730a156805d806cbf314fd47e9a43c1704ba54d28ef549831b,02.08.02.61
bambu_profile_8ced464b2a8072152030,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8ced464b2a8072152030aa6edf4656eb1ef1042fcb3a7cecc1e149d24c7b5656,02.08.02.61
bambu_profile_433ed5e1c110f3c47329,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,433ed5e1c110f3c47329fead99cd7d4fa47b789736f93a7246b7475361f4ca58,02.08.02.61
bambu_profile_27b9850f275ea6fbd997,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,27b9850f275ea6fbd997ec79822bee7f75b4a3e577ca28c1c009dd204dca01b3,02.08.02.61
bambu_profile_642849f024ec331ba480,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,642849f024ec331ba480a29e35a355d1845adf3d8dd0207afd1c08d379b98950,02.08.02.61
bambu_profile_fc2ea435d5715937bdda,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fc2ea435d5715937bdda70c15a93f66d6321d209dde2afee9029582d8f016965,02.08.02.61
bambu_profile_c02fc50817acd7a120e8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c02fc50817acd7a120e89117609aa7b70ce56147a98a5630a9db64c8f63ce332,02.08.02.61
bambu_profile_2c87b2e39ad50314779c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2c87b2e39ad50314779c084b3eab0de03de9dace32aeb899b1193d95b3ce3835,02.08.02.61
bambu_profile_f505d98685af192c6a9a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f505d98685af192c6a9a3a3b1cf095cb526fe2bfcae44c34767fe89427fc0a20,02.08.02.61
bambu_profile_2a9624b65af5a7670cf0,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2a9624b65af5a7670cf008e138c2d8d15416493c256483fbe14077984dbf9762,02.08.02.61
bambu_profile_0fdf93c910b81a97507d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0fdf93c910b81a97507ddbec25518b83c08ab2ce12b2fe16285386234d842294,02.08.02.61
bambu_profile_d421a5413addf14df864,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d421a5413addf14df86481d1b33d99d5bea77a9de9abc9cae6042d3ff5a22228,02.08.02.61
bambu_profile_f054cb22a26d95ff958b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f054cb22a26d95ff958b3e0893548c8d9b76008fe0a8877da44d701096d50467,02.08.02.61
bambu_profile_1b0e6d47a9f0bf455f0f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1b0e6d47a9f0bf455f0f7458362cc853dd5f506e5f1a714f1003077c5cf098b0,02.08.02.61
bambu_profile_994f306df46c207a161f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,994f306df46c207a161fac462244c5b6ca84df4c10e728e62b3f4c667901ca5d,02.08.02.61
bambu_profile_08fcc6bf7c5d451c2a49,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,08fcc6bf7c5d451c2a4974706d5875e0b4bc04cd27cf5a92cc5146e2f2008fce,02.08.02.61
bambu_profile_59aaae5eea7509f83dc1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,59aaae5eea7509f83dc1716fbb8651d871e539ff88ed88b456a7e2f805163fe5,02.08.02.61
bambu_profile_ce5a49294027ed6a5bc2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ce5a49294027ed6a5bc2d1a2828fd6060fd3bad4acf963f7bf918e8a4383660a,02.08.02.61
bambu_profile_89b3942149a4c5c814e2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,89b3942149a4c5c814e2cc4db1a37f809f55591fcbc0c30b7a39506d698e7b74,02.08.02.61
bambu_profile_a7940736d2929cd5beb8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a7940736d2929cd5beb83806bdf825f84211810bc31d8346765de1e2e79c5b75,02.08.02.61
bambu_profile_b8b054211d6d806e241e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b8b054211d6d806e241ee7e7b38063a21a8b7880c1bdeffcf285651fa45813ce,02.08.02.61
bambu_profile_541dba21a0b57bb6e9c0,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,541dba21a0b57bb6e9c07e7d2a517720f439cb76e5ac4f5200db4c8313c5e3be,02.08.02.61
bambu_profile_750e76f727702e3737bc,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,750e76f727702e3737bcc588673e4c1c6c498383c427ea0c1f1c58725bd2d741,02.08.02.61
bambu_profile_3928fa34427da0a24158,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3928fa34427da0a2415856e10911afb2443049faf3adc9417295e0828cb89483,02.08.02.61
bambu_profile_d4dcb133889ce626bde6,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d4dcb133889ce626bde63edd6991b975fcfbeb2a8bd2d9d0541eab20814f81d4,02.08.02.61
bambu_profile_65e8d3ca448f765f18eb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,65e8d3ca448f765f18eb3604a436fca7dc3ecad1082113e3773ac304494d46ab,02.08.02.61
bambu_profile_e9a6e7ebd815a6d8f024,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e9a6e7ebd815a6d8f024b3436d08aa4be0b3274a15d94123c3b262f9daf50ae9,02.08.02.61
bambu_profile_c154efb9cb100d84f870,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c154efb9cb100d84f8709b4d2c69cf9e9798ef6d6e7e3e290721f1538fbf88fe,02.08.02.61
bambu_profile_2de9ce0a6a8942c7eef2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2de9ce0a6a8942c7eef28e8c4fed72e564a15fed6993ebc4bcf2c6180afb50e7,02.08.02.61
bambu_profile_478ccd0754e793a1dd23,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,478ccd0754e793a1dd23da3f312101f24ee81db3d19a6566864c814a2afa1b3e,02.08.02.61
bambu_profile_6da2fab93bf789435cf9,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6da2fab93bf789435cf9ea2abff7dd6fba4d34903bd45683ceed3027ece3d573,02.08.02.61
